36821,37574,38381,42567,48196,62678,66852,68468
36840,40076,42474,51558,53843,57886,59083,59777
36880,39928,43406,45688,49117,59480,60275,66763
37071,41947,42441,49869,54468,56122,59410,60209
37161,40227,50818,51114,51708,54644,57569,58296
37182,40987,44699,53904,54850,55927,56669,57319
37300,42084,50649,51521,52368,54612,55362,57641
37361,41381,44557,47018,48843,56728,62430,63219
37370,45538,49720,51819,51972,54335,55069,55714
37570,45813,46646,47434,52490,56335,57234,58015
37575,40018,41701,44187,45759,62700,64408,65189
37577,38411,39202,48253,53842,57984,62704,63564
37641,42442,42945,46038,46399,60973,61728,63371
37733,44288,50091,50863,51728,54745,55611,56478
37756,38848,45898,50374,51093,52520,62040,63008
37826,41079,41949,45928,47566,60542,61330,65317
37838,42063,45735,49804,55042,56033,57404,57618
37964,45103,48373,48737,50430,55110,57713,58107
37984,40355,48644,51636,54184,54953,56490,57291
38074,43049,45453,47828,51091,52839,58349,64854
38131,46913,50224,50543,52162,53006,53664,56894
38156,39802,40617,48924,53584,57704,58573,64177
38220,40629,42710,50004,50805,54332,60791,64046
38266,42360,43666,43983,52934,58127,58179,64022
38344,39981,43440,44135,49113,60285,61097,65142
38476,45255,46776,50040,51730,54855,56374,58031
38501,40462,42310,53781,54540,55295,57894,58754
38614,40348,41148,46690,50914,59565,61352,62906
38656,39560,42845,50967,54180,54923,55729,64677
38712,42294,44632,45501,53268,54716,59988,62426
38750,42930,48731,48864,53226,53300,55768,59968
38769,44937,46648,50560,51372,52210,53707,63334
38869,46362,47935,50718,51252,52780,56000,57621
38931,39776,40557,44635,54720,56526,59999,66393
39078,44093,44821,45667,51420,53724,55271,67463
39172,40795,44155,47353,49927,54587,59528,66020
39187,41665,43465,46588,53824,54602,55413,66793
39223,41781,45796,50716,51612,53200,58847,60362
39235,42622,46823,47669,50754,52390,58248,63796
39237,44230,46025,47495,54137,55841,57131,57441
39406,41456,47114,48442,51247,55190,55495,63187
39413,45692,46141,48014,48515,57389,58054,58319
39796,41460,43453,44669,51273,58396,59220,63270
40062,45779,46621,49232,50011,53157,54676,61999
40297,45904,46488,46932,48922,55995,57715,59284
40306,45471,45818,47831,50423,52858,58861,59969
40494,41388,42184,44542,49660,57637,61617,64015
40542,44176,47532,47938,50678,55878,57277,57516
40652,45124,49094,50639,50668,53777,55344,56239
40794,43745,45693,46558,49956,50537,61677,62577
40884,41971,43951,48852,50409,52460,60669,62341
41102,41937,43699,49369,52593,53312,57366,62159
41129,41860,42584,48451,53416,57474,57996,58627
41147,43810,44891,49526,50765,54403,58269,58726
41206,43869,46738,50933,51006,51718,55464,60603
41237,41965,44323,45244,51779,53375,61336,62278
41683,42552,49187,50710,52380,53195,53836,57994
41754,46572,48457,50163,51676,53495,53885,55535
41833,44509,46177,46651,50306,51910,59752,60399
41923,45180,45295,46271,53520,54309,55880,59159
41966,45993,47610,49468,50114,53340,55651,57395
41993,42713,47648,50030,50289,52560,56561,59743
42047,46402,47618,48384,50617,54285,54739,57445
42128,43950,47637,50909,53349,53837,54019,55708
42398,45785,47370,49179,50708,53184,55816,57097
42417,42851,44024,46420,47220,53627,57679,67299
42439,44066,45623,49868,51343,53368,54929,59901
42473,42964,44035,47234,51525,57028,57765,58513
42493,42998,44152,44843,50478,52170,61001,63402
42783,43702,44302,47616,51738,52647,58942,59807
42813,44249,47602,50312,50886,53275,55625,56775
42821,43094,46002,47690,54355,54797,55520,57258
43616,45274,45869,47391,51826,54350,55738,57473
44079,46243,46563,48142,49337,53813,56284,57076
44082,46154,47242,48108,48469,52820,53706,60956
44235,46122,46679,48492,52411,53150,54881,55567
44289,45333,47936,50177,51300,52969,53620,55913
44463,47674,48223,50342,50979,51236,53634,54984
45133,46016,50138,50717,51331,51653,52703,53846
46206,48785,49425,50270,50661,51070,51866,53254
46591,46976,48409,50060,50068,50994,51924,56515
